mt
9972
50000 11
 0 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 2 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 2 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 7.95471 -64.0048 -63.7522 -63.9442 -64.2224 -64.6704 -64.8303 -64.9232 -64.7762 -64.96 -64.8497
 8.67839 -63.7099 -63.3876 -63.6325 -63.9893 -64.5691 -64.7777 -64.8993 -64.707 -64.9476 -64.8031
 9.40207 -63.3904 -62.9944 -63.2951 -63.7354 -64.4577 -64.7196 -64.8728 -64.6307 -64.9338 -64.7515
 10.5193 -62.8587 -62.344 -62.7344 -63.3105 -64.2687 -64.6206 -64.8275 -64.5009 -64.9101 -64.6636
 11.6366 -62.2927 -61.6549 -62.1385 -62.8554 -64.0628 -64.5121 -64.7777 -64.3589 -64.884 -64.5672
 12.7539 -61.7028 -60.9369 -61.5178 -62.3788 -63.844 -64.3959 -64.7241 -64.2073 -64.856 -64.4639
 13.8712 -61.0961 -60.1925 -60.8791 -61.8879 -63.6154 -64.2737 -64.6676 -64.0481 -64.8263 -64.3551
 14.9885 -60.4757 -59.412 -60.2239 -61.3877 -63.3797 -64.1469 -64.6087 -63.8834 -64.7953 -64.2422
 16.1057 -59.8403 -58.5625 -59.5477 -60.8813 -63.1395 -64.0168 -64.5479 -63.7148 -64.7633 -64.1262
 16.3851 -59.6786 -58.3325 -59.3744 -60.754 -63.079 -63.9839 -64.5325 -63.6722 -64.7552 -64.0969
 16.6644 -59.5154 -58.0909 -59.1988 -60.6265 -63.0184 -63.9509 -64.517 -63.6295 -64.747 -64.0674
 16.9437 -59.3507 -57.8337 -59.0206 -60.4987 -62.9576 -63.9177 -64.5015 -63.5867 -64.7388 -64.0378
 17.0135 -59.3092 -57.7663 -58.9756 -60.4667 -62.9424 -63.9094 -64.4976 -63.576 -64.7367 -64.0304
 17.0834 -59.2676 -57.6972 -58.9304 -60.4347 -62.9272 -63.9011 -64.4937 -63.5652 -64.7347 -64.023
 17.1532 -59.2259 -57.6262 -58.885 -60.4027 -62.912 -63.8928 -64.4898 -63.5545 -64.7326 -64.0156
 17.223 -59.184 -57.5531 -58.8393 -60.3706 -62.8968 -63.8845 -64.4859 -63.5438 -64.7305 -64.0082
 17.2928 -59.1421 -57.4778 -58.7934 -60.3386 -62.8816 -63.8762 -64.482 -63.533 -64.7285 -64.0007
 17.3627 -59.0999 -57.3996 -58.7473 -60.3065 -62.8664 -63.8679 -64.4781 -63.5223 -64.7264 -63.9933
 17.4325 -59.0576 -57.318 -58.701 -60.2744 -62.8512 -63.8596 -64.4742 -63.5115 -64.7243 -63.9859
 17.5023 -59.0152 -57.2322 -58.6543 -60.2423 -62.836 -63.8512 -64.4702 -63.5008 -64.7223 -63.9784
 17.5384 -58.9933 -57.1859 -58.6302 -60.2257 -62.8281 -63.8469 -64.4682 -63.4952 -64.7212 -63.9746
 17.5744 -58.9713 -57.1379 -58.6059 -60.2092 -62.8203 -63.8426 -64.4662 -63.4897 -64.7201 -63.9707
 17.5984 -58.9566 -57.1049 -58.5897 -60.1981 -62.815 -63.8398 -64.4648 -63.486 -64.7194 -63.9682
 17.6224 -58.9419 -57.0708 -58.5735 -60.187 -62.8098 -63.8369 -64.4635 -63.4823 -64.7187 -63.9656
 17.6464 -58.9271 -57.0357 -58.5572 -60.176 -62.8046 -63.834 -64.4621 -63.4786 -64.718 -63.9631
 17.6705 -58.9124 -56.9992 -58.5409 -60.1649 -62.7993 -63.8311 -64.4608 -63.4749 -64.7173 -63.9605
 17.6945 -58.8976 -56.9612 -58.5245 -60.1538 -62.7941 -63.8283 -64.4594 -63.4711 -64.7166 -63.9579
 17.7185 -58.8828 -56.9213 -58.5081 -60.1428 -62.7889 -63.8254 -64.4581 -63.4674 -64.7159 -63.9554
 17.7425 -58.868 -56.8793 -58.4917 -60.1317 -62.7836 -63.8225 -64.4567 -63.4637 -64.7151 -63.9528
 17.7666 -58.8532 -56.8346 -58.4752 -60.1206 -62.7784 -63.8197 -64.4554 -63.46 -64.7144 -63.9502
 17.7906 -58.8383 -56.7867 -58.4587 -60.1096 -62.7731 -63.8168 -64.454 -63.4563 -64.7137 -63.9477
 17.8146 -58.8234 -56.7349 -58.4422 -60.0985 -62.7679 -63.8139 -64.4527 -63.4526 -64.713 -63.9451
 17.8386 -58.8085 -56.6782 -58.4256 -60.0874 -62.7627 -63.8111 -64.4513 -63.4489 -64.7123 -63.9426
 17.8627 -58.7936 -56.6157 -58.409 -60.0763 -62.7574 -63.8082 -64.45 -63.4452 -64.7116 -63.94
 17.8867 -58.7787 -56.5462 -58.3923 -60.0652 -62.7522 -63.8053 -64.4486 -63.4415 -64.7108 -63.9374
 17.9107 -58.7637 -56.4682 -58.3756 -60.0541 -62.747 -63.8024 -64.4473 -63.4378 -64.7101 -63.9349
 17.9347 -58.7487 -56.3801 -58.3589 -60.0431 -62.7417 -63.7996 -64.4459 -63.4341 -64.7094 -63.9323
 17.9587 -58.7337 -56.28 -58.3421 -60.032 -62.7365 -63.7967 -64.4446 -63.4304 -64.7087 -63.9297
 17.9828 -58.7186 -56.1657 -58.3252 -60.0209 -62.7313 -63.7938 -64.4432 -63.4267 -64.708 -63.9272
 18.0068 -58.7035 -56.0348 -58.3084 -60.0098 -62.726 -63.7909 -64.4419 -63.423 -64.7073 -63.9246
 18.0308 -58.6885 -55.8846 -58.2914 -59.9987 -62.7208 -63.7881 -64.4405 -63.4193 -64.7065 -63.922
 18.0548 -58.6733 -55.7119 -58.2745 -59.9876 -62.7156 -63.7852 -64.4391 -63.4156 -64.7058 -63.9195
 18.0789 -58.6582 -55.5132 -58.2574 -59.9765 -62.7103 -63.7823 -64.4378 -63.4119 -64.7051 -63.9169
 18.1029 -58.643 -55.2844 -58.2404 -59.9654 -62.7051 -63.7794 -64.4364 -63.4082 -64.7044 -63.9143
 18.1269 -58.6278 -55.021 -58.2232 -59.9542 -62.6999 -63.7766 -64.4351 -63.4045 -64.7037 -63.9117
 18.1509 -58.6126 -54.7183 -58.2061 -59.9431 -62.6946 -63.7737 -64.4337 -63.4007 -64.703 -63.9092
 18.175 -58.5973 -54.3706 -58.1888 -59.932 -62.6894 -63.7708 -64.4324 -63.397 -64.7022 -63.9066
 18.199 -58.5821 -53.9718 -58.1715 -59.9209 -62.6842 -63.7679 -64.431 -63.3933 -64.7015 -63.904
 18.223 -58.5667 -53.5144 -58.1542 -59.9098 -62.6789 -63.7651 -64.4297 -63.3896 -64.7008 -63.9015
 18.247 -58.5514 -52.9903 -58.1368 -59.8987 -62.6737 -63.7622 -64.4283 -63.3859 -64.7001 -63.8989
 18.2711 -58.536 -52.392 -58.1194 -59.8875 -62.6685 -63.7593 -64.4269 -63.3822 -64.6994 -63.8963
 18.2951 -58.5206 -51.7126 -58.1019 -59.8764 -62.6632 -63.7564 -64.4256 -63.3785 -64.6987 -63.8938
 18.3191 -58.5052 -50.9441 -58.0843 -59.8653 -62.658 -63.7536 -64.4242 -63.3748 -64.6979 -63.8912
 18.3431 -58.4898 -50.0747 -58.0667 -59.8541 -62.6528 -63.7507 -64.4229 -63.3711 -64.6972 -63.8886
 18.3671 -58.4743 -49.088 -58.049 -59.843 -62.6476 -63.7478 -64.4215 -63.3674 -64.6965 -63.8861
 18.3912 -58.4587 -47.9673 -58.0313 -59.8318 -62.6423 -63.7449 -64.4201 -63.3637 -64.6958 -63.8835
 18.4152 -58.4432 -46.7027 -58.0135 -59.8207 -62.6371 -63.742 -64.4188 -63.36 -64.6951 -63.8809
 18.4392 -58.4276 -45.2934 -57.9956 -59.8096 -62.6319 -63.7392 -64.4174 -63.3563 -64.6943 -63.8783
 18.4632 -58.412 -43.7374 -57.9777 -59.7984 -62.6266 -63.7363 -64.4161 -63.3526 -64.6936 -63.8758
 18.4873 -58.3963 -42.0057 -57.9597 -59.7872 -62.6214 -63.7334 -64.4147 -63.3488 -64.6929 -63.8732
 18.4933 -58.3924 -41.538 -57.9552 -59.7845 -62.6201 -63.7327 -64.4144 -63.3479 -64.6927 -63.8726
 18.4993 -58.3885 -41.0509 -57.9506 -59.7817 -62.6188 -63.732 -64.414 -63.347 -64.6925 -63.8719
 18.5053 -58.3846 -40.5401 -57.9461 -59.7789 -62.6175 -63.7313 -64.4137 -63.3461 -64.6924 -63.8713
 18.5165 -58.3772 -39.4982 -57.9376 -59.7737 -62.615 -63.7299 -64.4131 -63.3443 -64.692 -63.8701
 18.5236 -58.3726 -38.7686 -57.9323 -59.7704 -62.6135 -63.7291 -64.4127 -63.3432 -64.6918 -63.8693
 18.5307 -58.368 -37.9585 -57.927 -59.7671 -62.612 -63.7282 -64.4123 -63.3422 -64.6916 -63.8685
 18.5377 -58.3633 -37.041 -57.9216 -59.7638 -62.6104 -63.7274 -64.4119 -63.3411 -64.6914 -63.8678
 18.5418 -58.3606 -36.444 -57.9185 -59.7619 -62.6095 -63.7269 -64.4116 -63.3404 -64.6913 -63.8674
 18.546 -58.3579 -35.7932 -57.9154 -59.76 -62.6086 -63.7264 -64.4114 -63.3398 -64.6911 -63.8669
 18.5501 -58.3552 -35.0839 -57.9123 -59.7581 -62.6077 -63.7259 -64.4112 -63.3392 -64.691 -63.8665
 18.5542 -58.3525 -34.314 -57.9091 -59.7561 -62.6068 -63.7254 -64.4109 -63.3385 -64.6909 -63.866
 18.5583 -58.3498 -33.4851 -57.906 -59.7542 -62.606 -63.7249 -64.4107 -63.3379 -64.6908 -63.8656
 18.5625 -58.3471 -32.6018 -57.9029 -59.7523 -62.6051 -63.7244 -64.4105 -63.3372 -64.6906 -63.8651
 18.5666 -58.3444 -31.6699 -57.8997 -59.7504 -62.6042 -63.7239 -64.4102 -63.3366 -64.6905 -63.8647
 18.5707 -58.3417 -30.6955 -57.8966 -59.7485 -62.6033 -63.7234 -64.41 -63.336 -64.6904 -63.8643
 18.5748 -58.339 -29.6839 -57.8935 -59.7466 -62.6024 -63.7229 -64.4098 -63.3353 -64.6903 -63.8638
 18.5789 -58.3363 -28.6397 -57.8903 -59.7446 -62.6015 -63.7224 -64.4095 -63.3347 -64.6902 -63.8634
 18.5831 -58.3336 -27.5669 -57.8872 -59.7427 -62.6006 -63.7219 -64.4093 -63.3341 -64.69 -63.8629
 18.5872 -58.3308 -26.4697 -57.884 -59.7408 -62.5997 -63.7214 -64.4091 -63.3334 -64.6899 -63.8625
 18.5913 -58.3281 -25.352 -57.8809 -59.7389 -62.5988 -63.7209 -64.4088 -63.3328 -64.6898 -63.8621
 18.5979 -58.3238 -23.5328 -57.8758 -59.7358 -62.5973 -63.7202 -64.4084 -63.3318 -64.6896 -63.8613
 18.6045 -58.3194 -21.6841 -57.8708 -59.7328 -62.5959 -63.7194 -64.4081 -63.3308 -64.6894 -63.8606
 18.6111 -58.3151 -19.8146 -57.8658 -59.7297 -62.5945 -63.7186 -64.4077 -63.3297 -64.6892 -63.8599
 18.6177 -58.3108 -17.9274 -57.8607 -59.7266 -62.593 -63.7178 -64.4073 -63.3287 -64.689 -63.8592
 18.6243 -58.3064 -16.0199 -57.8557 -59.7236 -62.5916 -63.717 -64.407 -63.3277 -64.6888 -63.8585
 18.6309 -58.302 -14.0847 -57.8506 -59.7205 -62.5902 -63.7162 -64.4066 -63.3267 -64.6886 -63.8578
 18.6419 -58.2947 -10.7365 -57.8421 -59.7154 -62.5878 -63.7149 -64.406 -63.325 -64.6883 -63.8566
 18.653 -58.2874 -7.21103 -57.8335 -59.7102 -62.5854 -63.7136 -64.4053 -63.3233 -64.6879 -63.8555
 18.664 -58.2801 -3.43903 -57.825 -59.7051 -62.583 -63.7122 -64.4047 -63.3216 -64.6876 -63.8543
 18.6751 -58.2727 0.618813 -57.8164 -59.6999 -62.5806 -63.7109 -64.4041 -63.3199 -64.6873 -63.8531
 18.6862 -58.2654 4.95574 -57.8078 -59.6947 -62.5781 -63.7096 -64.4035 -63.3182 -64.6869 -63.8519
 18.6972 -58.258 9.4869 -57.7992 -59.6896 -62.5757 -63.7083 -64.4028 -63.3164 -64.6866 -63.8507
 18.7083 -58.2506 14.0563 -57.7906 -59.6844 -62.5733 -63.7069 -64.4022 -63.3147 -64.6863 -63.8495
 18.7194 -58.2433 18.4698 -57.782 -59.6793 -62.5709 -63.7056 -64.4016 -63.313 -64.6859 -63.8483
 18.7304 -58.2359 22.5471 -57.7733 -59.6741 -62.5685 -63.7043 -64.4009 -63.3113 -64.6856 -63.8472
 18.7415 -58.2285 26.164 -57.7646 -59.669 -62.5661 -63.7029 -64.4003 -63.3096 -64.6853 -63.846
 18.7526 -58.2211 29.2673 -57.756 -59.6638 -62.5637 -63.7016 -64.3997 -63.3079 -64.6849 -63.8448
 18.7636 -58.2137 31.8645 -57.7472 -59.6587 -62.5613 -63.7003 -64.3991 -63.3062 -64.6846 -63.8436
 18.7747 -58.2062 34.002 -57.7385 -59.6535 -62.5589 -63.699 -64.3984 -63.3045 -64.6843 -63.8424
 18.7858 -58.1988 35.7436 -57.7298 -59.6483 -62.5565 -63.6976 -64.3978 -63.3028 -64.6839 -63.8412
 18.7968 -58.1914 37.1551 -57.721 -59.6432 -62.5541 -63.6963 -64.3972 -63.3011 -64.6836 -63.84
 18.8079 -58.1839 38.2963 -57.7122 -59.638 -62.5517 -63.695 -64.3966 -63.2994 -64.6833 -63.8389
 18.819 -58.1765 39.2175 -57.7034 -59.6329 -62.5493 -63.6937 -64.3959 -63.2977 -64.683 -63.8377
 18.83 -58.169 39.9597 -57.6946 -59.6277 -62.5469 -63.6923 -64.3953 -63.296 -64.6826 -63.8365
 18.8478 -58.157 40.8568 -57.6803 -59.6194 -62.543 -63.6902 -64.3943 -63.2932 -64.6821 -63.8346
 18.8656 -58.1449 41.4748 -57.666 -59.6111 -62.5392 -63.6881 -64.3933 -63.2905 -64.6816 -63.8327
 18.8834 -58.1329 41.8851 -57.6517 -59.6028 -62.5353 -63.6859 -64.3923 -63.2877 -64.681 -63.8308
 18.9012 -58.1208 42.1352 -57.6373 -59.5945 -62.5314 -63.6838 -64.3913 -63.285 -64.6805 -63.8289
 18.919 -58.1086 42.2585 -57.6229 -59.5862 -62.5276 -63.6817 -64.3903 -63.2822 -64.6799 -63.827
 18.9368 -58.0965 42.2803 -57.6083 -59.5779 -62.5237 -63.6795 -64.3893 -63.2795 -64.6794 -63.8251
 18.9546 -58.0843 42.2197 -57.5938 -59.5695 -62.5198 -63.6774 -64.3882 -63.2768 -64.6789 -63.8231
 18.9724 -58.0721 42.0912 -57.5791 -59.5612 -62.516 -63.6753 -64.3872 -63.274 -64.6783 -63.8212
 18.9902 -58.0599 41.9054 -57.5645 -59.5529 -62.5121 -63.6731 -64.3862 -63.2713 -64.6778 -63.8193
 19.008 -58.0476 41.6704 -57.5497 -59.5446 -62.5082 -63.671 -64.3852 -63.2685 -64.6773 -63.8174
 19.0258 -58.0354 41.3929 -57.5349 -59.5363 -62.5044 -63.6689 -64.3842 -63.2658 -64.6767 -63.8155
 19.0436 -58.023 41.078 -57.52 -59.5279 -62.5005 -63.6668 -64.3832 -63.263 -64.6762 -63.8136
 19.0614 -58.0107 40.73 -57.5051 -59.5196 -62.4967 -63.6646 -64.3822 -63.2603 -64.6757 -63.8117
 19.0792 -57.9984 40.3523 -57.49 -59.5113 -62.4928 -63.6625 -64.3812 -63.2575 -64.6751 -63.8098
 19.097 -57.986 39.9476 -57.475 -59.5029 -62.4889 -63.6604 -64.3802 -63.2548 -64.6746 -63.8079
 19.1148 -57.9735 39.5184 -57.4598 -59.4946 -62.4851 -63.6582 -64.3792 -63.2521 -64.6741 -63.806
 19.1326 -57.9611 39.0668 -57.4446 -59.4863 -62.4812 -63.6561 -64.3782 -63.2493 -64.6735 -63.8041
 19.1504 -57.9486 38.5944 -57.4293 -59.4779 -62.4773 -63.654 -64.3771 -63.2466 -64.673 -63.8022
 19.1682 -57.9361 38.1028 -57.4139 -59.4696 -62.4735 -63.6518 -64.3761 -63.2438 -64.6725 -63.8003
 19.186 -57.9236 37.5933 -57.3985 -59.4612 -62.4696 -63.6497 -64.3751 -63.2411 -64.6719 -63.7984
 19.2038 -57.911 37.067 -57.383 -59.4529 -62.4658 -63.6476 -64.3741 -63.2383 -64.6714 -63.7965
 19.2216 -57.8984 36.525 -57.3674 -59.4445 -62.4619 -63.6454 -64.3731 -63.2356 -64.6709 -63.7946
 19.2394 -57.8858 35.9682 -57.3517 -59.4362 -62.4581 -63.6433 -64.3721 -63.2329 -64.6703 -63.7927
 19.2572 -57.8731 35.3974 -57.3359 -59.4278 -62.4542 -63.6412 -64.3711 -63.2301 -64.6698 -63.7907
 19.275 -57.8604 34.8136 -57.32 -59.4195 -62.4503 -63.639 -64.3701 -63.2274 -64.6693 -63.7888
 19.2927 -57.8477 34.2173 -57.3041 -59.4111 -62.4465 -63.6369 -64.3691 -63.2246 -64.6687 -63.7869
 19.3105 -57.8349 33.6092 -57.2881 -59.4027 -62.4426 -63.6348 -64.3681 -63.2219 -64.6682 -63.785
 19.3283 -57.8221 32.99 -57.2719 -59.3944 -62.4388 -63.6326 -64.367 -63.2192 -64.6676 -63.7831
 19.3461 -57.8093 32.3603 -57.2557 -59.386 -62.4349 -63.6305 -64.366 -63.2164 -64.6671 -63.7812
 19.3639 -57.7964 31.7206 -57.2394 -59.3776 -62.4311 -63.6284 -64.365 -63.2137 -64.6666 -63.7793
 19.3817 -57.7835 31.0714 -57.223 -59.3692 -62.4272 -63.6263 -64.364 -63.2109 -64.666 -63.7774
 19.3995 -57.7706 30.4132 -57.2065 -59.3609 -62.4234 -63.6241 -64.363 -63.2082 -64.6655 -63.7755
 19.4173 -57.7576 29.7466 -57.1898 -59.3525 -62.4195 -63.622 -64.362 -63.2055 -64.665 -63.7736
 19.4351 -57.7446 29.0719 -57.1731 -59.3441 -62.4157 -63.6199 -64.361 -63.2027 -64.6644 -63.7717
 19.4529 -57.7316 28.3896 -57.1562 -59.3357 -62.4118 -63.6177 -64.36 -63.2 -64.6639 -63.7698
 19.4707 -57.7185 27.7001 -57.1393 -59.3273 -62.408 -63.6156 -64.359 -63.1972 -64.6634 -63.7679
 19.4885 -57.7053 27.0039 -57.1222 -59.3189 -62.4041 -63.6135 -64.358 -63.1945 -64.6628 -63.766
 19.5063 -57.6922 26.3013 -57.105 -59.3105 -62.4003 -63.6113 -64.3569 -63.1918 -64.6623 -63.7641
 19.5165 -57.6846 25.8953 -57.0951 -59.3057 -62.3981 -63.6101 -64.3564 -63.1902 -64.662 -63.763
 19.5165 -57.6846 25.8953 -57.0951 -59.3057 -62.3981 -63.6101 -64.3564 -63.1902 -64.662 -63.763
 19.5166 -57.6846 25.8936 -57.095 -59.3057 -62.398 -63.6101 -64.3564 -63.1902 -64.662 -63.763
 19.5166 -57.6845 25.8918 -57.095 -59.3057 -62.398 -63.6101 -64.3564 -63.1902 -64.662 -63.763
 19.5167 -57.6845 25.8889 -57.0949 -59.3056 -62.398 -63.6101 -64.3564 -63.1902 -64.662 -63.763
 19.5168 -57.6844 25.886 -57.0948 -59.3056 -62.398 -63.6101 -64.3564 -63.1902 -64.662 -63.763
 19.5169 -57.6843 25.8787 -57.0947 -59.3055 -62.398 -63.6101 -64.3563 -63.1901 -64.662 -63.7629
 19.5171 -57.6841 25.8714 -57.0945 -59.3054 -62.3979 -63.61 -64.3563 -63.1901 -64.662 -63.7629
 19.5173 -57.684 25.8641 -57.0943 -59.3053 -62.3979 -63.61 -64.3563 -63.1901 -64.662 -63.7629
 19.5175 -57.6839 25.8567 -57.0941 -59.3053 -62.3978 -63.61 -64.3563 -63.19 -64.662 -63.7629
 19.5177 -57.6837 25.8494 -57.0939 -59.3052 -62.3978 -63.61 -64.3563 -63.19 -64.6619 -63.7629
 19.518 -57.6835 25.8357 -57.0936 -59.305 -62.3977 -63.6099 -64.3563 -63.19 -64.6619 -63.7628
 19.5184 -57.6832 25.822 -57.0933 -59.3048 -62.3977 -63.6099 -64.3563 -63.1899 -64.6619 -63.7628
 19.5191 -57.6827 25.7931 -57.0926 -59.3045 -62.3975 -63.6098 -64.3562 -63.1898 -64.6619 -63.7627
 19.5198 -57.6822 25.7643 -57.0919 -59.3042 -62.3973 -63.6097 -64.3562 -63.1897 -64.6619 -63.7626
 19.5205 -57.6816 25.7354 -57.0911 -59.3038 -62.3972 -63.6096 -64.3561 -63.1896 -64.6619 -63.7625
 19.5217 -57.6808 25.6899 -57.09 -59.3033 -62.3969 -63.6095 -64.3561 -63.1894 -64.6618 -63.7624
 19.5228 -57.6799 25.6443 -57.0889 -59.3027 -62.3967 -63.6094 -64.356 -63.1892 -64.6618 -63.7623
 19.524 -57.6791 25.5987 -57.0878 -59.3022 -62.3964 -63.6092 -64.3559 -63.1891 -64.6618 -63.7622
 19.5251 -57.6782 25.5531 -57.0867 -59.3017 -62.3962 -63.6091 -64.3559 -63.1889 -64.6617 -63.7621
 19.5262 -57.6774 25.5075 -57.0856 -59.3011 -62.396 -63.609 -64.3558 -63.1887 -64.6617 -63.7619
 19.5282 -57.6759 25.4284 -57.0836 -59.3002 -62.3955 -63.6087 -64.3557 -63.1884 -64.6616 -63.7617
 19.5315 -57.6735 25.2964 -57.0804 -59.2986 -62.3948 -63.6083 -64.3555 -63.1879 -64.6615 -63.7614
 19.5348 -57.671 25.1642 -57.0772 -59.2971 -62.3941 -63.6079 -64.3553 -63.1874 -64.6614 -63.761
 19.5381 -57.6686 25.0318 -57.0739 -59.2955 -62.3934 -63.6075 -64.3551 -63.1869 -64.6613 -63.7607
 19.5414 -57.6661 24.8992 -57.0707 -59.294 -62.3927 -63.6071 -64.355 -63.1864 -64.6612 -63.7603
 19.5447 -57.6636 24.7664 -57.0675 -59.2924 -62.392 -63.6067 -64.3548 -63.1859 -64.6611 -63.76
 19.548 -57.6612 24.6335 -57.0642 -59.2909 -62.3913 -63.6063 -64.3546 -63.1854 -64.661 -63.7596
 19.554 -57.6567 24.3885 -57.0582 -59.288 -62.3899 -63.6056 -64.3542 -63.1844 -64.6609 -63.759
 19.5601 -57.6521 24.1429 -57.0522 -59.2851 -62.3886 -63.6049 -64.3539 -63.1835 -64.6607 -63.7583
 19.5701 -57.6447 23.7379 -57.0423 -59.2804 -62.3865 -63.6037 -64.3533 -63.182 -64.6604 -63.7572
 19.58 -57.6372 23.3314 -57.0323 -59.2757 -62.3843 -63.6025 -64.3528 -63.1804 -64.6601 -63.7562
 19.59 -57.6297 22.9235 -57.0223 -59.271 -62.3822 -63.6013 -64.3522 -63.1789 -64.6598 -63.7551
 19.5999 -57.6222 22.5143 -57.0123 -59.2663 -62.38 -63.6001 -64.3516 -63.1774 -64.6595 -63.754
 19.6099 -57.6147 22.1037 -57.0022 -59.2616 -62.3779 -63.5989 -64.3511 -63.1758 -64.6592 -63.753
 19.6264 -57.6022 21.4202 -56.9854 -59.2538 -62.3743 -63.597 -64.3501 -63.1733 -64.6587 -63.7512
 19.6429 -57.5897 20.7335 -56.9684 -59.246 -62.3707 -63.595 -64.3492 -63.1708 -64.6582 -63.7494
 19.6594 -57.5771 20.0437 -56.9513 -59.2382 -62.3672 -63.593 -64.3483 -63.1682 -64.6577 -63.7477
 19.676 -57.5645 19.351 -56.934 -59.2304 -62.3636 -63.591 -64.3473 -63.1657 -64.6572 -63.7459
 19.6925 -57.5519 18.6557 -56.9166 -59.2225 -62.36 -63.5891 -64.3464 -63.1631 -64.6567 -63.7441
 19.709 -57.5392 17.9579 -56.899 -59.2147 -62.3565 -63.5871 -64.3454 -63.1606 -64.6562 -63.7424
 19.7255 -57.5265 17.2579 -56.8813 -59.2069 -62.3529 -63.5851 -64.3445 -63.1581 -64.6557 -63.7406
 19.742 -57.5137 16.5557 -56.8634 -59.1991 -62.3493 -63.5831 -64.3436 -63.1555 -64.6552 -63.7388
 19.7585 -57.5009 15.8516 -56.8453 -59.1912 -62.3458 -63.5812 -64.3426 -63.153 -64.6547 -63.7371
 19.775 -57.4881 15.1457 -56.827 -59.1834 -62.3422 -63.5792 -64.3417 -63.1504 -64.6542 -63.7353
 19.7915 -57.4752 14.4381 -56.8085 -59.1756 -62.3386 -63.5772 -64.3408 -63.1479 -64.6537 -63.7336
 19.8081 -57.4622 13.7289 -56.7899 -59.1677 -62.3351 -63.5752 -64.3398 -63.1454 -64.6532 -63.7318
 19.8246 -57.4492 13.0184 -56.771 -59.1599 -62.3315 -63.5733 -64.3389 -63.1428 -64.6527 -63.73
 19.8411 -57.4362 12.3065 -56.7519 -59.152 -62.328 -63.5713 -64.3379 -63.1403 -64.6522 -63.7283
 19.8576 -57.4231 11.5934 -56.7326 -59.1442 -62.3244 -63.5693 -64.337 -63.1378 -64.6517 -63.7265
 19.8741 -57.41 10.8792 -56.713 -59.1363 -62.3208 -63.5673 -64.3361 -63.1352 -64.6512 -63.7247
 19.8906 -57.3968 10.1639 -56.6932 -59.1285 -62.3173 -63.5654 -64.3351 -63.1327 -64.6507 -63.723
 19.9071 -57.3836 9.44764 -56.6731 -59.1206 -62.3137 -63.5634 -64.3342 -63.1302 -64.6502 -63.7212
 19.9237 -57.3703 8.73046 -56.6527 -59.1128 -62.3102 -63.5614 -64.3333 -63.1276 -64.6497 -63.7194
 19.9402 -57.357 8.01239 -56.632 -59.1049 -62.3066 -63.5595 -64.3323 -63.1251 -64.6492 -63.7177
 19.9567 -57.3436 7.29349 -56.611 -59.097 -62.303 -63.5575 -64.3314 -63.1226 -64.6487 -63.7159
 19.9732 -57.3301 6.57378 -56.5896 -59.0892 -62.2995 -63.5555 -64.3304 -63.12 -64.6482 -63.7141
 19.9897 -57.3167 5.85328 -56.5679 -59.0813 -62.2959 -63.5535 -64.3295 -63.1175 -64.6477 -63.7124
