mt
7705
10000 10
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -65 -65 -65 -65 -65 -65 -65 -65 -65 -65
 -61.3141 -55.0637 -60.4361 -61.3141 -55.0637 -60.4361 -61.3141 -55.0637 -60.4361 -61.3141
 -61.3084 -54.8533 -60.429 -61.3084 -54.8533 -60.429 -61.3084 -54.8533 -60.429 -61.3084
 -61.3027 -54.6233 -60.422 -61.3027 -54.6233 -60.422 -61.3027 -54.6233 -60.422 -61.3027
 -61.2969 -54.372 -60.4149 -61.2969 -54.372 -60.4149 -61.2969 -54.372 -60.4149 -61.2969
 -61.2912 -54.0974 -60.4079 -61.2912 -54.0974 -60.4079 -61.2912 -54.0974 -60.4079 -61.2912
 -61.2855 -53.7972 -60.4008 -61.2855 -53.7972 -60.4008 -61.2855 -53.7972 -60.4008 -61.2855
 -61.2798 -53.4692 -60.3938 -61.2798 -53.4692 -60.3938 -61.2798 -53.4692 -60.3938 -61.2798
 -61.274 -53.1113 -60.3867 -61.274 -53.1113 -60.3867 -61.274 -53.1113 -60.3867 -61.274
 -61.2683 -52.7217 -60.3797 -61.2683 -52.7217 -60.3797 -61.2683 -52.7217 -60.3797 -61.2683
 -61.2626 -52.2987 -60.3726 -61.2626 -52.2987 -60.3726 -61.2626 -52.2987 -60.3726 -61.2626
 -61.2569 -51.8407 -60.3655 -61.2569 -51.8407 -60.3655 -61.2569 -51.8407 -60.3655 -61.2569
 -61.2511 -51.3453 -60.3585 -61.2511 -51.3453 -60.3585 -61.2511 -51.3453 -60.3585 -61.2511
 -61.2454 -50.809 -60.3514 -61.2454 -50.809 -60.3514 -61.2454 -50.809 -60.3514 -61.2454
 -61.2397 -50.2276 -60.3444 -61.2397 -50.2276 -60.3444 -61.2397 -50.2276 -60.3444 -61.2397
 -61.234 -49.5959 -60.3373 -61.234 -49.5959 -60.3373 -61.234 -49.5959 -60.3373 -61.234
 -61.2282 -48.9092 -60.3303 -61.2282 -48.9092 -60.3303 -61.2282 -48.9092 -60.3303 -61.2282
 -61.2225 -48.1638 -60.3232 -61.2225 -48.1638 -60.3232 -61.2225 -48.1638 -60.3232 -61.2225
 -61.2168 -47.3583 -60.3161 -61.2168 -47.3583 -60.3161 -61.2168 -47.3583 -60.3161 -61.2168
 -61.2111 -46.4935 -60.3091 -61.2111 -46.4935 -60.3091 -61.2111 -46.4935 -60.3091 -61.2111
 -61.2053 -45.5709 -60.302 -61.2053 -45.5709 -60.302 -61.2053 -45.5709 -60.302 -61.2053
 -61.1996 -44.5909 -60.295 -61.1996 -44.5909 -60.295 -61.1996 -44.5909 -60.295 -61.1996
 -61.1939 -43.5494 -60.2879 -61.1939 -43.5494 -60.2879 -61.1939 -43.5494 -60.2879 -61.1939
 -61.1882 -42.4348 -60.2808 -61.1882 -42.4348 -60.2808 -61.1882 -42.4348 -60.2808 -61.1882
 -61.1824 -41.2218 -60.2738 -61.1824 -41.2218 -60.2738 -61.1824 -41.2218 -60.2738 -61.1824
 -61.1767 -39.8591 -60.2667 -61.1767 -39.8591 -60.2667 -61.1767 -39.8591 -60.2667 -61.1767
 -61.1753 -39.4858 -60.2649 -61.1753 -39.4858 -60.2649 -61.1753 -39.4858 -60.2649 -61.1753
 -61.1739 -39.095 -60.2632 -61.1739 -39.095 -60.2632 -61.1739 -39.095 -60.2632 -61.1739
 -61.1724 -38.6836 -60.2614 -61.1724 -38.6836 -60.2614 -61.1724 -38.6836 -60.2614 -61.1724
 -61.1694 -37.7329 -60.2577 -61.1694 -37.7329 -60.2577 -61.1694 -37.7329 -60.2577 -61.1694
 -61.1677 -37.1119 -60.2555 -61.1677 -37.1119 -60.2555 -61.1677 -37.1119 -60.2555 -61.1677
 -61.1659 -36.4291 -60.2534 -61.1659 -36.4291 -60.2534 -61.1659 -36.4291 -60.2534 -61.1659
 -61.1642 -35.6745 -60.2512 -61.1642 -35.6745 -60.2512 -61.1642 -35.6745 -60.2512 -61.1642
 -61.1624 -34.8406 -60.249 -61.1624 -34.8406 -60.249 -61.1624 -34.8406 -60.249 -61.1624
 -61.1606 -33.9244 -60.2469 -61.1606 -33.9244 -60.2469 -61.1606 -33.9244 -60.2469 -61.1606
 -61.1589 -32.9291 -60.2447 -61.1589 -32.9291 -60.2447 -61.1589 -32.9291 -60.2447 -61.1589
 -61.1579 -32.3165 -60.2434 -61.1579 -32.3165 -60.2434 -61.1579 -32.3165 -60.2434 -61.1579
 -61.1568 -31.682 -60.2422 -61.1568 -31.682 -60.2422 -61.1568 -31.682 -60.2422 -61.1568
 -61.1558 -31.0275 -60.2409 -61.1558 -31.0275 -60.2409 -61.1558 -31.0275 -60.2409 -61.1558
 -61.1548 -30.3547 -60.2397 -61.1548 -30.3547 -60.2397 -61.1548 -30.3547 -60.2397 -61.1548
 -61.1538 -29.6652 -60.2384 -61.1538 -29.6652 -60.2384 -61.1538 -29.6652 -60.2384 -61.1538
 -61.1528 -28.9603 -60.2371 -61.1528 -28.9603 -60.2371 -61.1528 -28.9603 -60.2371 -61.1528
 -61.1517 -28.2413 -60.2359 -61.1517 -28.2413 -60.2359 -61.1517 -28.2413 -60.2359 -61.1517
 -61.1501 -27.0528 -60.2338 -61.1501 -27.0528 -60.2338 -61.1501 -27.0528 -60.2338 -61.1501
 -61.1485 -25.8368 -60.2318 -61.1485 -25.8368 -60.2318 -61.1485 -25.8368 -60.2318 -61.1485
 -61.1468 -24.5985 -60.2298 -61.1468 -24.5985 -60.2298 -61.1468 -24.5985 -60.2298 -61.1468
 -61.1437 -22.1865 -60.2259 -61.1437 -22.1865 -60.2259 -61.1437 -22.1865 -60.2259 -61.1437
 -61.1405 -19.7338 -60.222 -61.1405 -19.7338 -60.222 -61.1405 -19.7338 -60.222 -61.1405
 -61.1373 -17.2506 -60.2181 -61.1373 -17.2506 -60.2181 -61.1373 -17.2506 -60.2181 -61.1373
 -61.1342 -14.7299 -60.2142 -61.1342 -14.7299 -60.2142 -61.1342 -14.7299 -60.2142 -61.1342
 -61.131 -12.1508 -60.2103 -61.131 -12.1508 -60.2103 -61.131 -12.1508 -60.2103 -61.131
 -61.1279 -9.48276 -60.2064 -61.1279 -9.48276 -60.2064 -61.1279 -9.48276 -60.2064 -61.1279
 -61.1247 -6.69145 -60.2025 -61.1247 -6.69145 -60.2025 -61.1247 -6.69145 -60.2025 -61.1247
 -61.1216 -3.74527 -60.1986 -61.1216 -3.74527 -60.1986 -61.1216 -3.74527 -60.1986 -61.1216
 -61.1184 -0.623715 -60.1947 -61.1184 -0.623715 -60.1947 -61.1184 -0.623715 -60.1947 -61.1184
 -61.1153 2.67669 -60.1908 -61.1153 2.67669 -60.1908 -61.1153 2.67669 -60.1908 -61.1153
 -61.1121 6.13102 -60.1869 -61.1121 6.13102 -60.1869 -61.1121 6.13102 -60.1869 -61.1121
 -61.109 9.68413 -60.183 -61.109 9.68413 -60.183 -61.109 9.68413 -60.183 -61.109
 -61.1058 13.2558 -60.1791 -61.1058 13.2558 -60.1791 -61.1058 13.2558 -60.1791 -61.1058
 -61.1011 18.4802 -60.1733 -61.1011 18.4802 -60.1733 -61.1011 18.4802 -60.1733 -61.1011
 -61.0963 23.2378 -60.1674 -61.0963 23.2378 -60.1674 -61.0963 23.2378 -60.1674 -61.0963
 -61.0916 27.3304 -60.1615 -61.0916 27.3304 -60.1615 -61.0916 27.3304 -60.1615 -61.0916
 -61.0868 30.7016 -60.1556 -61.0868 30.7016 -60.1556 -61.0868 30.7016 -60.1556 -61.0868
 -61.0821 33.4027 -60.1498 -61.0821 33.4027 -60.1498 -61.0821 33.4027 -60.1498 -61.0821
 -61.0773 35.5345 -60.1439 -61.0773 35.5345 -60.1439 -61.0773 35.5345 -60.1439 -61.0773
 -61.0726 37.2044 -60.138 -61.0726 37.2044 -60.138 -61.0726 37.2044 -60.138 -61.0726
 -61.0678 38.5076 -60.1321 -61.0678 38.5076 -60.1321 -61.0678 38.5076 -60.1321 -61.0678
 -61.0631 39.5222 -60.1262 -61.0631 39.5222 -60.1262 -61.0631 39.5222 -60.1262 -61.0631
 -61.0583 40.3092 -60.1203 -61.0583 40.3092 -60.1203 -61.0583 40.3092 -60.1203 -61.0583
 -61.0536 40.9155 -60.1145 -61.0536 40.9155 -60.1145 -61.0536 40.9155 -60.1145 -61.0536
 -61.0488 41.3767 -60.1086 -61.0488 41.3767 -60.1086 -61.0488 41.3767 -60.1086 -61.0488
 -61.0441 41.7199 -60.1027 -61.0441 41.7199 -60.1027 -61.0441 41.7199 -60.1027 -61.0441
 -61.0393 41.9666 -60.0968 -61.0393 41.9666 -60.0968 -61.0393 41.9666 -60.0968 -61.0393
 -61.032 42.1958 -60.0877 -61.032 42.1958 -60.0877 -61.032 42.1958 -60.0877 -61.032
 -61.0246 42.279 -60.0786 -61.0246 42.279 -60.0786 -61.0246 42.279 -60.0786 -61.0246
 -61.0173 42.2467 -60.0695 -61.0173 42.2467 -60.0695 -61.0173 42.2467 -60.0695 -61.0173
 -61.01 42.1213 -60.0604 -61.01 42.1213 -60.0604 -61.01 42.1213 -60.0604 -61.01
 -61.0026 41.9201 -60.0513 -61.0026 41.9201 -60.0513 -61.0026 41.9201 -60.0513 -61.0026
 -60.9953 41.6556 -60.0422 -60.9953 41.6556 -60.0422 -60.9953 41.6556 -60.0422 -60.9953
 -60.9879 41.3373 -60.0331 -60.9879 41.3373 -60.0331 -60.9879 41.3373 -60.0331 -60.9879
 -60.9806 40.9724 -60.024 -60.9806 40.9724 -60.024 -60.9806 40.9724 -60.024 -60.9806
 -60.9732 40.5668 -60.0149 -60.9732 40.5668 -60.0149 -60.9732 40.5668 -60.0149 -60.9732
 -60.9659 40.1249 -60.0058 -60.9659 40.1249 -60.0058 -60.9659 40.1249 -60.0058 -60.9659
 -60.9586 39.6505 -59.9966 -60.9586 39.6505 -59.9966 -60.9586 39.6505 -59.9966 -60.9586
 -60.9512 39.1466 -59.9875 -60.9512 39.1466 -59.9875 -60.9512 39.1466 -59.9875 -60.9512
 -60.9439 38.616 -59.9784 -60.9439 38.616 -59.9784 -60.9439 38.616 -59.9784 -60.9439
 -60.9365 38.0608 -59.9693 -60.9365 38.0608 -59.9693 -60.9365 38.0608 -59.9693 -60.9365
 -60.9292 37.4829 -59.9602 -60.9292 37.4829 -59.9602 -60.9292 37.4829 -59.9602 -60.9292
 -60.9219 36.8839 -59.951 -60.9219 36.8839 -59.951 -60.9219 36.8839 -59.951 -60.9219
 -60.9145 36.2653 -59.9419 -60.9145 36.2653 -59.9419 -60.9145 36.2653 -59.9419 -60.9145
 -60.9072 35.6283 -59.9328 -60.9072 35.6283 -59.9328 -60.9072 35.6283 -59.9328 -60.9072
 -60.8999 34.9743 -59.9237 -60.8999 34.9743 -59.9237 -60.8999 34.9743 -59.9237 -60.8999
 -60.8925 34.3041 -59.9145 -60.8925 34.3041 -59.9145 -60.8925 34.3041 -59.9145 -60.8925
 -60.8852 33.6188 -59.9054 -60.8852 33.6188 -59.9054 -60.8852 33.6188 -59.9054 -60.8852
 -60.8778 32.9193 -59.8963 -60.8778 32.9193 -59.8963 -60.8778 32.9193 -59.8963 -60.8778
 -60.8705 32.2064 -59.8871 -60.8705 32.2064 -59.8871 -60.8705 32.2064 -59.8871 -60.8705
 -60.8632 31.481 -59.878 -60.8632 31.481 -59.878 -60.8632 31.481 -59.878 -60.8632
 -60.8558 30.7437 -59.8689 -60.8558 30.7437 -59.8689 -60.8558 30.7437 -59.8689 -60.8558
 -60.8485 29.9952 -59.8597 -60.8485 29.9952 -59.8597 -60.8485 29.9952 -59.8597 -60.8485
 -60.8412 29.2363 -59.8506 -60.8412 29.2363 -59.8506 -60.8412 29.2363 -59.8506 -60.8412
 -60.8338 28.4676 -59.8414 -60.8338 28.4676 -59.8414 -60.8338 28.4676 -59.8414 -60.8338
 -60.8265 27.6897 -59.8323 -60.8265 27.6897 -59.8323 -60.8265 27.6897 -59.8323 -60.8265
 -60.8192 26.9031 -59.8231 -60.8192 26.9031 -59.8231 -60.8192 26.9031 -59.8231 -60.8192
 -60.8119 26.1085 -59.814 -60.8119 26.1085 -59.814 -60.8119 26.1085 -59.814 -60.8119
 -60.8114 26.0552 -59.8134 -60.8114 26.0552 -59.8134 -60.8114 26.0552 -59.8134 -60.8114
 -60.8114 26.0552 -59.8134 -60.8114 26.0552 -59.8134 -60.8114 26.0552 -59.8134 -60.8114
 -60.8114 26.0539 -59.8134 -60.8114 26.0539 -59.8134 -60.8114 26.0539 -59.8134 -60.8114
 -60.8113 26.0526 -59.8134 -60.8113 26.0526 -59.8134 -60.8113 26.0526 -59.8134 -60.8113
 -60.8113 26.0502 -59.8133 -60.8113 26.0502 -59.8133 -60.8113 26.0502 -59.8133 -60.8113
 -60.8113 26.0478 -59.8133 -60.8113 26.0478 -59.8133 -60.8113 26.0478 -59.8133 -60.8113
 -60.8112 26.0422 -59.8132 -60.8112 26.0422 -59.8132 -60.8112 26.0422 -59.8132 -60.8112
 -60.8112 26.0366 -59.8132 -60.8112 26.0366 -59.8132 -60.8112 26.0366 -59.8132 -60.8112
 -60.8111 26.031 -59.8131 -60.8111 26.031 -59.8131 -60.8111 26.031 -59.8131 -60.8111
 -60.8111 26.0254 -59.813 -60.8111 26.0254 -59.813 -60.8111 26.0254 -59.813 -60.8111
 -60.811 26.0198 -59.813 -60.811 26.0198 -59.813 -60.811 26.0198 -59.813 -60.811
 -60.811 26.0104 -59.8129 -60.811 26.0104 -59.8129 -60.811 26.0104 -59.8129 -60.811
 -60.8109 26.001 -59.8128 -60.8109 26.001 -59.8128 -60.8109 26.001 -59.8128 -60.8109
 -60.8107 25.9857 -59.8126 -60.8107 25.9857 -59.8126 -60.8107 25.9857 -59.8126 -60.8107
 -60.8106 25.9703 -59.8124 -60.8106 25.9703 -59.8124 -60.8106 25.9703 -59.8124 -60.8106
 -60.8104 25.955 -59.8122 -60.8104 25.955 -59.8122 -60.8104 25.955 -59.8122 -60.8104
 -60.8101 25.9194 -59.8118 -60.8101 25.9194 -59.8118 -60.8101 25.9194 -59.8118 -60.8101
 -60.8098 25.8837 -59.8114 -60.8098 25.8837 -59.8114 -60.8098 25.8837 -59.8114 -60.8098
 -60.8095 25.8481 -59.811 -60.8095 25.8481 -59.811 -60.8095 25.8481 -59.811 -60.8095
 -60.8091 25.8124 -59.8106 -60.8091 25.8124 -59.8106 -60.8091 25.8124 -59.8106 -60.8091
 -60.8088 25.7767 -59.8102 -60.8088 25.7767 -59.8102 -60.8088 25.7767 -59.8102 -60.8088
 -60.8085 25.741 -59.8098 -60.8085 25.741 -59.8098 -60.8085 25.741 -59.8098 -60.8085
 -60.8082 25.7053 -59.8094 -60.8082 25.7053 -59.8094 -60.8082 25.7053 -59.8094 -60.8082
 -60.8076 25.6458 -59.8087 -60.8076 25.6458 -59.8087 -60.8076 25.6458 -59.8087 -60.8076
 -60.8071 25.5862 -59.808 -60.8071 25.5862 -59.808 -60.8071 25.5862 -59.808 -60.8071
 -60.806 25.4695 -59.8067 -60.806 25.4695 -59.8067 -60.806 25.4695 -59.8067 -60.806
 -60.8049 25.3527 -59.8054 -60.8049 25.3527 -59.8054 -60.8049 25.3527 -59.8054 -60.8049
 -60.8039 25.2358 -59.804 -60.8039 25.2358 -59.804 -60.8039 25.2358 -59.804 -60.8039
 -60.8028 25.1186 -59.8027 -60.8028 25.1186 -59.8027 -60.8028 25.1186 -59.8027 -60.8028
 -60.8009 24.9121 -59.8004 -60.8009 24.9121 -59.8004 -60.8009 24.9121 -59.8004 -60.8009
 -60.7991 24.7051 -59.798 -60.7991 24.7051 -59.798 -60.7991 24.7051 -59.798 -60.7991
 -60.7972 24.4977 -59.7957 -60.7972 24.4977 -59.7957 -60.7972 24.4977 -59.7957 -60.7972
 -60.7953 24.2899 -59.7934 -60.7953 24.2899 -59.7934 -60.7953 24.2899 -59.7934 -60.7953
 -60.7934 24.0816 -59.791 -60.7934 24.0816 -59.791 -60.7934 24.0816 -59.791 -60.7934
 -60.7899 23.6884 -59.7866 -60.7899 23.6884 -59.7866 -60.7899 23.6884 -59.7866 -60.7899
 -60.7864 23.2938 -59.7822 -60.7864 23.2938 -59.7822 -60.7864 23.2938 -59.7822 -60.7864
 -60.7829 22.8978 -59.7778 -60.7829 22.8978 -59.7778 -60.7829 22.8978 -59.7778 -60.7829
 -60.7793 22.5005 -59.7734 -60.7793 22.5005 -59.7734 -60.7793 22.5005 -59.7734 -60.7793
 -60.774 21.9017 -59.7668 -60.774 21.9017 -59.7668 -60.774 21.9017 -59.7668 -60.774
 -60.7688 21.3003 -59.7602 -60.7688 21.3003 -59.7602 -60.7688 21.3003 -59.7602 -60.7688
 -60.7635 20.6963 -59.7535 -60.7635 20.6963 -59.7535 -60.7635 20.6963 -59.7535 -60.7635
 -60.7582 20.09 -59.7469 -60.7582 20.09 -59.7469 -60.7582 20.09 -59.7469 -60.7582
 -60.7529 19.4814 -59.7403 -60.7529 19.4814 -59.7403 -60.7529 19.4814 -59.7403 -60.7529
 -60.7476 18.8708 -59.7337 -60.7476 18.8708 -59.7337 -60.7476 18.8708 -59.7337 -60.7476
 -60.7423 18.2582 -59.7271 -60.7423 18.2582 -59.7271 -60.7423 18.2582 -59.7271 -60.7423
 -60.737 17.6438 -59.7204 -60.737 17.6438 -59.7204 -60.737 17.6438 -59.7204 -60.737
 -60.7317 17.0277 -59.7138 -60.7317 17.0277 -59.7138 -60.7317 17.0277 -59.7138 -60.7317
 -60.7264 16.4099 -59.7072 -60.7264 16.4099 -59.7072 -60.7264 16.4099 -59.7072 -60.7264
 -60.7211 15.7907 -59.7005 -60.7211 15.7907 -59.7005 -60.7211 15.7907 -59.7005 -60.7211
 -60.7158 15.1701 -59.6939 -60.7158 15.1701 -59.6939 -60.7158 15.1701 -59.6939 -60.7158
 -60.7105 14.5482 -59.6873 -60.7105 14.5482 -59.6873 -60.7105 14.5482 -59.6873 -60.7105
 -60.7053 13.9251 -59.6807 -60.7053 13.9251 -59.6807 -60.7053 13.9251 -59.6807 -60.7053
 -60.7 13.3009 -59.674 -60.7 13.3009 -59.674 -60.7 13.3009 -59.674 -60.7
 -60.6947 12.6756 -59.6674 -60.6947 12.6756 -59.6674 -60.6947 12.6756 -59.6674 -60.6947
 -60.6894 12.0493 -59.6608 -60.6894 12.0493 -59.6608 -60.6894 12.0493 -59.6608 -60.6894
 -60.6841 11.4221 -59.6541 -60.6841 11.4221 -59.6541 -60.6841 11.4221 -59.6541 -60.6841
 -60.6788 10.794 -59.6475 -60.6788 10.794 -59.6475 -60.6788 10.794 -59.6475 -60.6788
 -60.6735 10.1651 -59.6408 -60.6735 10.1651 -59.6408 -60.6735 10.1651 -59.6408 -60.6735
 -60.6682 9.5355 -59.6342 -60.6682 9.5355 -59.6342 -60.6682 9.5355 -59.6342 -60.6682
 -60.6629 8.90514 -59.6276 -60.6629 8.90514 -59.6276 -60.6629 8.90514 -59.6276 -60.6629
 -60.6577 8.27408 -59.6209 -60.6577 8.27408 -59.6209 -60.6577 8.27408 -59.6209 -60.6577
 -60.6524 7.64237 -59.6143 -60.6524 7.64237 -59.6143 -60.6524 7.64237 -59.6143 -60.6524
 -60.6471 7.01001 -59.6076 -60.6471 7.01001 -59.6076 -60.6471 7.01001 -59.6076 -60.6471
